Critical Sector Entity Name,Corresponding CSE Domain Name,Identified Phishing/Suspected Domain Name,Phishing/Suspected Domains (i.e. Class Label),Simulated_URL,Levenshtein_Ratio,Length_Difference,Domain_Age_Days,URL_Length,Num_Slashes,Num_Underscores,Num_Question_Marks,Num_Equal_Signs,Special_Chars_Count,Path_Length,Has_Query,Num_Subdomains,Domain_Length,Num_Dots,Num_Hyphens,Label
HDFC Bank,hdfcbank.com,myhdfccard.com,Phishing,https://myhdfccard.com,0.5555555555555556,2.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,2
HDFC Bank,hdfcbank.com,hdfcardcare.com,Phishing,https://hdfcardcare.com,0.5263157894736842,3.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,2
HDFC Bank,hdfcbank.com,hdrewardcard.com,Phishing,https://hdrewardcard.com,0.3,4.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,2
HDFC Bank,hdfcbank.com,hdfcbank.red,Suspected,https://hdfcbank.red,1.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.city,Suspected,https://hdfcbank.city,1.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbanks.live,Suspected,https://hdfcbanks.live,0.9411764705882353,1.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbd.com,Suspected,https://hdfcbd.com,0.7142857142857143,2.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcrewardz.in,Suspected,https://hdfcrewardz.in,0.5263157894736842,3.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,myhdfc.in,Suspected,https://myhdfc.in,0.5714285714285714,2.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfc-home-loan-538066002.today,Suspected,https://hdfc-home-loan-538066002.today,0.375,16.0,11.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,3.0,1
HDFC Bank,hdfcbank.com,hdfcvg.com,Suspected,https://hdfcvg.com,0.5714285714285714,2.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcsec.co.in,Suspected,https://hdfcsec.co.in,0.5333333333333333,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.services,Suspected,https://hdfcbank.services,1.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfccredilaloan.net,Suspected,https://hdfccredilaloan.net,0.5217391304347826,7.0,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfc-home-253888985.click,Suspected,https://hdfc-home-253888985.click,0.2962962962962963,11.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,2.0,1
HDFC Bank,hdfcbank.com,hdfc-home-336577138.click,Suspected,https://hdfc-home-336577138.click,0.2962962962962963,11.0,15.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,2.0,1
HDFC Bank,hdfcbank.com,hdfcsupport.info,Suspected,https://hdfcsupport.info,0.42105263157894735,3.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfc-bank-internet-banking.cfd,Suspected,https://hdfc-bank-internet-banking.cfd,0.47058823529411764,18.0,9.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,3.0,1
HDFC Bank,hdfcbank.com,hdfc-sif.in,Suspected,https://hdfc-sif.in,0.5,0.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1
HDFC Bank,hdfcbank.com,hdfcsif.in,Suspected,https://hdfcsif.in,0.5333333333333333,1.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfc-bank.cfd,Suspected,https://hdfc-bank.cfd,0.9411764705882353,1.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1
HDFC Bank,hdfcbank.com,hd23-df3.firebaseapp.com,Phishing,https://hd23-df3.firebaseapp.com,0.375,0.0,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,1.0,2
HDFC Bank,hdfcbank.com,hd09-fc98.firebaseapp.com,Phishing,https://hd09-fc98.firebaseapp.com,0.47058823529411764,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,2
HDFC Bank,hdfcbank.com,hd5h-mk5.firebaseapp.com,Phishing,https://hd5h-mk5.firebaseapp.com,0.375,0.0,14.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,1.0,2
HDFC Bank,hdfcbank.com,ewew-b4d13.firebaseapp.com,Phishing,https://ewew-b4d13.firebaseapp.com,0.1111111111111111,2.0,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,2.0,1.0,2
HDFC Bank,hdfcbank.com,hd15-nmh1.firebaseapp.com,Phishing,https://hd15-nmh1.firebaseapp.com,0.35294117647058826,1.0,14.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,2
HDFC Bank,hdfcbank.com,h-11av.firebaseapp.com,Phishing,https://h-11av.firebaseapp.com,0.2857142857142857,2.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,2
HDFC Bank,hdfcbank.com,hdiy-3a.firebaseapp.com,Phishing,https://hdiy-3a.firebaseapp.com,0.4,1.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,2
HDFC Bank,hdfcbank.com,bfse-5378c.firebaseapp.com,Phishing,https://bfse-5378c.firebaseapp.com,0.1111111111111111,2.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,2.0,1.0,2
HDFC Bank,hdfcbank.com,hd-1fa.firebaseapp.com,Phishing,https://hd-1fa.firebaseapp.com,0.5714285714285714,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,2
HDFC Bank,hdfcbank.com,hd2-fy.firebaseapp.com,Phishing,https://hd2-fy.firebaseapp.com,0.42857142857142855,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,2
HDFC Bank,hdfcbank.com,hdfccapital.net,Phishing,https://hdfccapital.net,0.5263157894736842,3.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,2
HDFC Bank,hdfcbank.com,hdfcbankvyapar.com,Phishing,https://hdfcbankvyapar.com,0.7272727272727273,6.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,2
HDFC Bank,hdfcbank.com,hdfcbankdinersclub.in,Suspected,https://hdfcbankdinersclub.in,0.6153846153846154,10.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcmutualfund.co.in,Suspected,https://hdfcmutualfund.co.in,0.5454545454545454,6.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcmutualfunds.co.in,Suspected,https://hdfcmutualfunds.co.in,0.5217391304347826,7.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbankabslitraining.in,Suspected,https://hdfcbankabslitraining.in,0.5517241379310345,13.0,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcalerts.in,Suspected,https://hdfcalerts.in,0.5555555555555556,2.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcpay.in,Suspected,https://hdfcpay.in,0.6666666666666666,1.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcmfsipsaheli.in,Suspected,https://hdfcmfsipsaheli.in,0.43478260869565216,7.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,ahdfcy.com,Suspected,https://ahdfcy.com,0.5714285714285714,2.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfc-bank.in,Suspected,https://hdfc-bank.in,0.9411764705882353,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1
HDFC Bank,hdfcbank.com,hdfcbank.app,Suspected,https://hdfcbank.app,1.0,0.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.ninja,Suspected,https://hdfcbank.ninja,1.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.pink,Suspected,https://hdfcbank.pink,1.0,0.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.science,Suspected,https://hdfcbank.science,1.0,0.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.sale,Suspected,https://hdfcbank.sale,1.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.bet,Suspected,https://hdfcbank.bet,1.0,0.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.bingo,Suspected,https://hdfcbank.bingo,1.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.black,Suspected,https://hdfcbank.black,1.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.business,Suspected,https://hdfcbank.business,1.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.buzz,Suspected,https://hdfcbank.buzz,1.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.cash,Suspected,https://hdfcbank.cash,1.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.chat,Suspected,https://hdfcbank.chat,1.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.cheap,Suspected,https://hdfcbank.cheap,1.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.construction,Suspected,https://hdfcbank.construction,1.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.directory,Suspected,https://hdfcbank.directory,1.0,0.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.florist,Suspected,https://hdfcbank.florist,1.0,0.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.furniture,Suspected,https://hdfcbank.furniture,1.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.gifts,Suspected,https://hdfcbank.gifts,1.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.golf,Suspected,https://hdfcbank.golf,1.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.industries,Suspected,https://hdfcbank.industries,1.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.institute,Suspected,https://hdfcbank.institute,1.0,0.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.marketing,Suspected,https://hdfcbank.marketing,1.0,0.0,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.news,Suspected,https://hdfcbank.news,1.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.camp,Suspected,https://hdfcbank.camp,1.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.careers,Suspected,https://hdfcbank.careers,1.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.contact,Suspected,https://hdfcbank.contact,1.0,0.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.engineer,Suspected,https://hdfcbank.engineer,1.0,0.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.live,Suspected,https://hdfcbank.live,1.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.coach,Suspected,https://hdfcbank.coach,1.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.computer,Suspected,https://hdfcbank.computer,1.0,0.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.events,Suspected,https://hdfcbank.events,1.0,0.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.clinic,Suspected,https://hdfcbank.clinic,1.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.delivery,Suspected,https://hdfcbank.delivery,1.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.faith,Suspected,https://hdfcbank.faith,1.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.football,Suspected,https://hdfcbank.football,1.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.fund,Suspected,https://hdfcbank.fund,1.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.irish,Suspected,https://hdfcbank.irish,1.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.kaufen,Suspected,https://hdfcbank.kaufen,1.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.markets,Suspected,https://hdfcbank.markets,1.0,0.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.media,Suspected,https://hdfcbank.media,1.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.solar,Suspected,https://hdfcbank.solar,1.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.singles,Suspected,https://hdfcbank.singles,1.0,0.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.party,Suspected,https://hdfcbank.party,1.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.pizza,Suspected,https://hdfcbank.pizza,1.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.school,Suspected,https://hdfcbank.school,1.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank-ypb.in,Suspected,https://hdfcbank-ypb.in,0.8,4.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1
HDFC Bank,hdfcbank.com,hdfcbankfinance.net,Suspected,https://hdfcbankfinance.net,0.6956521739130435,7.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcsecurities.in,Suspected,https://hdfcsecurities.in,0.36363636363636365,6.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcorg.co.in,Suspected,https://hdfcorg.co.in,0.5333333333333333,1.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,1
HDFC Bank,hdfcbank.com,yyhdfcci.shop,Suspected,https://yyhdfcci.shop,0.5,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcai.net,Suspected,https://hdfcai.net,0.7142857142857143,2.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.today,Suspected,https://hdfcbank.today,1.0,0.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfconline.co.in,Suspected,https://hdfconline.co.in,0.5555555555555556,2.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,1
HDFC Bank,hdfcbank.com,hdfc-story.xyz,Suspected,https://hdfc-story.xyz,0.4444444444444444,2.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1
HDFC Bank,hdfcbank.com,hdfcbankinfo.co.in,Suspected,https://hdfcbankinfo.co.in,0.8,4.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,0.0,1
HDFC Bank,hdfcbank.com,hdfc-banking.co.in,Suspected,https://hdfc-banking.co.in,0.8,4.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,1.0,1
HDFC Bank,hdfcbank.com,hdfcco.co.in,Suspected,https://hdfcco.co.in,0.5714285714285714,2.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,0.0,1
HDFC Bank,hdfcbank.com,hdfc-loans.in,Suspected,https://hdfc-loans.in,0.6666666666666666,2.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1
HDFC Bank,hdfcbank.com,hdfcbank.store,Suspected,https://hdfcbank.store,1.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfc.net.in,Suspected,https://hdfc.net.in,0.6666666666666666,4.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcm.com,Suspected,https://hdfcm.com,0.6153846153846154,3.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,alerts-hdfcbank.net,Suspected,https://alerts-hdfcbank.net,0.6956521739130435,7.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1
HDFC Bank,hdfcbank.com,thehdfc.co.in,Suspected,https://thehdfc.co.in,0.5333333333333333,1.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,1
HDFC Bank,hdfcbank.com,thehdfc.net.in,Suspected,https://thehdfc.net.in,0.5333333333333333,1.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,0.0,1
HDFC Bank,hdfcbank.com,thehdfc.in,Suspected,https://thehdfc.in,0.5333333333333333,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hffcbank.com,Suspected,https://hffcbank.com,0.875,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.poker,Suspected,https://hdfcbank.poker,1.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbanknet.info,Suspected,https://hdfcbanknet.info,0.8421052631578947,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcpolicy.in,Suspected,https://hdfcpolicy.in,0.4444444444444444,2.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,dchdfcbank.com,Suspected,https://dchdfcbank.com,0.8888888888888888,2.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.games,Suspected,https://hdfcbank.games,1.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.support,Suspected,https://hdfcbank.support,1.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfbank.com,Suspected,https://hdfbank.com,0.9333333333333333,1.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbak.com,Suspected,https://hdfcbak.com,0.9333333333333333,1.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbani.com,Suspected,https://hdfcbani.com,0.875,0.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.ltd,Suspected,https://hdfcbank.ltd,1.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbank.uk,Suspected,https://hdfcbank.uk,1.0,0.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbanki.com,Suspected,https://hdfcbanki.com,0.9411764705882353,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbanl.com,Suspected,https://hdfcbanl.com,0.875,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbsnk.com,Suspected,https://hdfcbsnk.com,0.875,0.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcbwnk.com,Suspected,https://hdfcbwnk.com,0.875,0.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcnank.com,Suspected,https://hdfcnank.com,0.875,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
HDFC Bank,hdfcbank.com,hdfcergopolicyrenewalinsurances.in,Suspected,https://hdfcergopolicyrenewalinsurances.in,0.3076923076923077,23.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,1
